Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,694,1000
,,,,,,,695,1000
,,,,,,,696,1000
,,,,,,,697,1000
,,,,,,,698,1000
,,,,,,,699,1000
,,,,,,,700,1000
,,,,,,,701,1000
,,,,,,,702,1000
,,,,,,,703,1000
,,,,,,,704,1000
,,,,,,,705,1000
,,,,,,,706,1000
,,,,,,,707,1000
,,,,,,,708,1000
,,,,,,,709,1000
,,,,,,,710,1000
,,,,,,,711,1000
,,,,,,,712,1000
,,,,,,,713,1000
,,,,,,,714,1000
,,,,,,,715,1000
,,,,,,,716,1000
,,,,,,,717,1000
,,,,,,,718,1000
,,,,,,,719,1000
,,,,,,,720,1000
,,,,,,,721,1000
,,,,,,,722,1000
,,,,,,,723,1000
,,,,,,,724,1000
,,,,,,,725,1000
,,,,,,,726,1000
,,,,,,,727,1000
,,,,,,,728,1000
,,,,,,,729,1000
,,,,,,,730,1000
,,,,,,,731,1000
,,,,,,,732,1000
,,,,,,,733,1000
,,,,,,,734,1000
,,,,,,,735,1000
,,,,,,,736,1000
,,,,,,,737,1000
,,,,,,,738,1000
,,,,,,,739,1000
,,,,,,,740,1000
,,,,,,,741,1000
,,,,,,,742,1000
,,,,,,,743,1000
,,,,,,,744,1000
,,,,,,,745,1000
,,,,,,,746,1000
,,,,,,,747,1000
,,,,,,,748,1000
,,,,,,,749,1000
,,,,,,,750,1000
,,,,,,,751,1000
,,,,,,,752,1000
,,,,,,,753,1000
,,,,,,,754,1000
,,,,,,,755,1000
,,,,,,,756,1000
,,,,,,,757,1000
,,,,,,,758,1000
,,,,,,,759,1000
,,,,,,,760,1000
,,,,,,,761,1000
,,,,,,,762,1000
,,,,,,,763,1000
,,,,,,,764,1000
,,,,,,,765,1000
,,,,,,,766,1000
,,,,,,,767,1000
,,,,,,,768,1000
,,,,,,,769,1000
,,,,,,,770,1000
,,,,,,,771,1000
,,,,,,,772,1000
,,,,,,,773,1000
,,,,,,,774,1000
,,,,,,,775,1000
,,,,,,,776,1000
,,,,,,,777,1000
,,,,,,,778,1000
,,,,,,,779,1000
,,,,,,,780,1000
,,,,,,,781,1000
,,,,,,,782,1000
,,,,,,,783,1000
,,,,,,,784,1000
,,,,,,,785,1000
,,,,,,,786,1000
,,,,,,,787,1000
,,,,,,,788,1000
,,,,,,,789,1000
,,,,,,,790,1000
,,,,,,,791,1000
,,,,,,,792,1000
,,,,,,,793,1000
,,,,,,,794,1000
,,,,,,,795,1000
,,,,,,,796,1000
,,,,,,,797,1000
,,,,,,,798,1000
,,,,,,,799,1000
,,,,,,,800,1000
,,,,,,,801,1000
,,,,,,,802,1000
,,,,,,,803,1000
,,,,,,,804,1000
,,,,,,,805,1000
,,,,,,,806,1000
,,,,,,,807,1000
,,,,,,,808,1000
,,,,,,,809,1000
,,,,,,,810,1000
,,,,,,,811,1000
,,,,,,,812,1000
,,,,,,,813,1000
,,,,,,,814,1000
,,,,,,,815,1000
,,,,,,,816,1000
,,,,,,,817,1000
,,,,,,,818,1000
,,,,,,,819,1000
,,,,,,,820,1000
,,,,,,,821,1000
,,,,,,,822,1000
,,,,,,,823,1000
,,,,,,,824,1000
,,,,,,,825,1000
,,,,,,,826,1000
,,,,,,,827,1000
,,,,,,,828,1000
,,,,,,,829,1000
,,,,,,,830,1000
,,,,,,,831,1000
,,,,,,,832,1000
,,,,,,,833,1000
,,,,,,,834,1000
,,,,,,,835,1000
,,,,,,,836,1000
,,,,,,,837,1000
,,,,,,,838,1000
,,,,,,,839,1000
,,,,,,,840,1000
,,,,,,,841,1000
,,,,,,,842,1000
,,,,,,,843,1000
,,,,,,,844,1000
,,,,,,,845,1000
,,,,,,,846,1000
,,,,,,,847,1000
,,,,,,,848,1000
,,,,,,,849,1000
,,,,,,,850,1000
,,,,,,,851,1000
,,,,,,,852,1000
,,,,,,,853,1000
,,,,,,,854,1000
,,,,,,,855,1000
,,,,,,,856,1000
,,,,,,,857,1000
,,,,,,,858,1000
,,,,,,,859,1000
,,,,,,,860,1000
,,,,,,,861,1000
,,,,,,,862,1000
,,,,,,,863,1000
,,,,,,,864,1000
,,,,,,,865,1000
,,,,,,,866,1000
,,,,,,,867,1000
,,,,,,,868,1000
,,,,,,,869,1000
,,,,,,,870,1000
,,,,,,,871,1000
,,,,,,,872,1000
,,,,,,,873,1000
,,,,,,,874,1000
,,,,,,,875,1000
,,,,,,,876,1000
,,,,,,,877,1000
,,,,,,,878,1000
,,,,,,,879,1000
,,,,,,,880,1000
,,,,,,,881,1000
,,,,,,,882,1000
,,,,,,,883,1000
,,,,,,,884,1000
,,,,,,,885,1000
,,,,,,,886,1000
,,,,,,,887,1000
,,,,,,,888,1000
,,,,,,,889,1000
,,,,,,,890,1000
,,,,,,,891,1000
,,,,,,,892,1000
,,,,,,,893,1000
,,,,,,,894,1000
,,,,,,,895,1000
,,,,,,,896,1000
,,,,,,,897,1000
,,,,,,,898,1000
,,,,,,,899,1000
,,,,,,,900,1000
,,,,,,,901,1000
,,,,,,,902,1000
,,,,,,,903,1000
,,,,,,,904,1000
,,,,,,,905,1000
,,,,,,,906,1000
,,,,,,,907,1000
,,,,,,,908,1000
,,,,,,,909,1000
,,,,,,,910,1000
,,,,,,,911,1000
,,,,,,,912,1000
,,,,,,,913,1000
,,,,,,,914,1000
,,,,,,,915,1000
,,,,,,,916,1000
,,,,,,,917,1000
,,,,,,,918,1000
,,,,,,,919,1000
,,,,,,,920,1000
,,,,,,,921,1000
,,,,,,,922,1000
,,,,,,,923,1000
,,,,,,,924,1000
,,,,,,,925,1000
,,,,,,,926,1000
,,,,,,,927,1000
,,,,,,,928,1000
,,,,,,,929,1000
,,,,,,,930,1000
,,,,,,,931,1000
,,,,,,,932,1000
,,,,,,,933,1000
,,,,,,,934,1000
,,,,,,,935,1000
,,,,,,,936,1000
,,,,,,,937,1000
,,,,,,,938,1000
,,,,,,,939,1000
,,,,,,,940,1000
,,,,,,,941,1000
,,,,,,,942,1000
,,,,,,,943,1000
,,,,,,,944,1000
,,,,,,,945,1000
,,,,,,,946,1000
,,,,,,,947,1000
,,,,,,,948,1000
,,,,,,,949,1000
,,,,,,,950,1000
,,,,,,,951,1000
,,,,,,,952,1000
,,,,,,,953,1000
,,,,,,,954,1000
,,,,,,,955,1000
,,,,,,,956,1000
,,,,,,,957,1000
,,,,,,,958,1000
,,,,,,,959,1000
,,,,,,,960,1000
,,,,,,,961,1000
,,,,,,,962,1000
,,,,,,,963,1000
,,,,,,,964,1000
,,,,,,,965,1000
,,,,,,,966,1000
,,,,,,,967,1000
,,,,,,,968,1000
,,,,,,,969,1000
,,,,,,,970,1000
,,,,,,,971,1000
,,,,,,,972,1000
,,,,,,,973,1000
,,,,,,,974,1000
,,,,,,,975,1000
,,,,,,,976,1000
,,,,,,,977,1000
,,,,,,,978,1000
,,,,,,,979,1000
,,,,,,,980,1000
,,,,,,,981,1000
,,,,,,,982,1000
,,,,,,,983,1000
,,,,,,,984,1000
,,,,,,,985,1000
,,,,,,,986,1000
,,,,,,,987,1000
,,,,,,,988,1000
,,,,,,,989,1000
,,,,,,,990,1000
,,,,,,,991,1000
,,,,,,,992,1000
,,,,,,,993,1000
,,,,,,,994,1000
,,,,,,,995,1000
,,,,,,,996,1000
,,,,,,,997,1000
,,,,,,,998,1000
,,,,,,,999,1000
,,,,,,,1000,1000
,,,,,,,1001,1000
,,,,,,,1002,1000
,,,,,,,1003,1000
,,,,,,,1004,1000
,,,,,,,1005,1000
,,,,,,,1006,1000
,,,,,,,1007,1000
,,,,,,,1008,1000
,,,,,,,1009,1000
,,,,,,,1010,1000
,,,,,,,1011,1000
,,,,,,,1012,1000
,,,,,,,1013,1000
,,,,,,,1014,1000
,,,,,,,1015,1000
,,,,,,,1016,1000
,,,,,,,1017,1000
,,,,,,,1018,1000
,,,,,,,1019,1000
,,,,,,,1020,1000
,,,,,,,1021,1000
,,,,,,,1022,1000
,,,,,,,1023,1000
,,,,,,,1024,1000
,,,,,,,1025,1000
,,,,,,,1026,1000
,,,,,,,1027,1000
,,,,,,,1028,1000
,,,,,,,1029,1000
,,,,,,,1030,1000
,,,,,,,1031,1000
,,,,,,,1032,1000
,,,,,,,1033,1000
,,,,,,,1034,1000
,,,,,,,1035,1000
,,,,,,,1036,1000
,,,,,,,1037,1000
,,,,,,,1038,1000
,,,,,,,1039,1000
,,,,,,,1040,1000
,,,,,,,1041,1000
,,,,,,,1042,1000
,,,,,,,1043,1000
,,,,,,,1044,1000
,,,,,,,1045,1000
,,,,,,,1046,1000
,,,,,,,1047,1000
,,,,,,,1048,1000
,,,,,,,1049,1000
,,,,,,,1050,1000
,,,,,,,1051,1000
,,,,,,,1052,1000
,,,,,,,1053,1000
,,,,,,,1054,1000
,,,,,,,1055,1000
,,,,,,,1056,1000
,,,,,,,1057,1000
,,,,,,,1058,1000
,,,,,,,1059,1000
,,,,,,,1060,1000
,,,,,,,1061,1000
,,,,,,,1062,1000
,,,,,,,1063,1000
,,,,,,,1064,1000
,,,,,,,1065,1000
,,,,,,,1066,1000
,,,,,,,1067,1000
,,,,,,,1068,1000
,,,,,,,1069,1000
,,,,,,,1070,1000
,,,,,,,1071,1000
,,,,,,,1072,1000
,,,,,,,1073,1000
,,,,,,,1074,1000
,,,,,,,1075,1000
,,,,,,,1076,1000
,,,,,,,1077,1000
,,,,,,,1078,1000
,,,,,,,1079,1000
,,,,,,,1080,1000
,,,,,,,1081,1000
,,,,,,,1082,1000
,,,,,,,1083,1000
,,,,,,,1084,1000
,,,,,,,1085,1000
,,,,,,,1086,1000
,,,,,,,1087,1000
,,,,,,,1088,1000
,,,,,,,1089,1000
,,,,,,,1090,1000
,,,,,,,1091,1000
,,,,,,,1092,1000
,,,,,,,1093,1000
,,,,,,,1094,1000
,,,,,,,1095,1000
,,,,,,,1096,1000
,,,,,,,1097,1000
,,,,,,,1098,1000
,,,,,,,1099,1000
,,,,,,,1100,1000
,,,,,,,1101,1000
,,,,,,,1102,1000
,,,,,,,1103,1000
,,,,,,,1104,1000
,,,,,,,1105,1000
,,,,,,,1106,1000
,,,,,,,1107,1000
,,,,,,,1108,1000
,,,,,,,1109,1000
,,,,,,,1110,1000
,,,,,,,1111,1000
,,,,,,,1112,1000
,,,,,,,1113,1000
,,,,,,,1114,1000
,,,,,,,1115,1000
,,,,,,,1116,1000
,,,,,,,1117,1000
,,,,,,,1118,1000
,,,,,,,1119,1000
,,,,,,,1120,1000
,,,,,,,1121,1000
,,,,,,,1122,1000
,,,,,,,1123,1000
,,,,,,,1124,1000
,,,,,,,1125,1000
,,,,,,,1126,1000
,,,,,,,1127,1000
,,,,,,,1128,1000
,,,,,,,1129,1000
,,,,,,,1130,1000
,,,,,,,1131,1000
,,,,,,,1132,1000
,,,,,,,1133,1000
,,,,,,,1134,1000
,,,,,,,1135,1000
,,,,,,,1136,1000
,,,,,,,1137,1000
,,,,,,,1138,1000
